,Total_Days,amount_raised_usd,amount_raised_usd_boxcox,state,currency,category,month_launch
474,30,1475.0,5.880283756800722,0,USD,Photography,9
475,23,1055.0,5.664015649804191,0,USD,Transportation,9
476,45,623.0,5.314948226276501,0,USD,Camera Gear,9
477,45,1776.0,5.998225420999543,0,USD,Transportation,9
478,30,175.0,4.425572274143134,0,USD,Camera Gear,9
479,50,18.140315339148312,2.654779250527674,0,GBP,Productivity,9
480,60,28502.0,7.6096778931269204,0,USD,Human Rights,9
481,60,500.3703647715076,5.166328077605856,0,GBP,Camera Gear,9
482,30,1500.0,5.891013425633473,0,USD,Human Rights,9
483,52,789.0,5.472884643142722,0,USD,Productivity,9
484,15,390.0,4.99491567193726,0,USD,Transportation,9
485,45,5200.0,6.654722029010942,0,USD,Productivity,10
486,41,140.0,4.26198180659655,0,USD,Camera Gear,10
487,30,1666.0,5.95777013465459,0,USD,Photography,10
488,29,601.0,5.290709414575022,0,USD,Audio,10
489,60,20.0,2.7362121989183916,0,USD,Transportation,10
490,20,80.0,3.8417156829887276,0,USD,Human Rights,10
491,7,110.0,4.082641668590756,0,USD,Productivity,10
492,45,2555.0,6.225342086270356,0,USD,Photography,10
493,45,101.0,4.018524430176427,0,USD,Human Rights,10
494,10,140.0,4.26198180659655,0,USD,Transportation,10
495,51,770.0,5.456692848568127,0,USD,Photography,10
496,39,115.0,4.11589827868752,0,USD,Human Rights,10
497,60,30.0,3.0693495665011867,0,USD,Photography,10
498,60,690.0,5.383523731855863,0,USD,Transportation,10
499,30,335.0,4.889055907225431,0,USD,Human Rights,10
500,45,895.0,5.556233270910849,0,USD,Transportation,10
501,45,601.0,5.290709414575022,0,USD,Camera Gear,10
502,45,228.2656346842829,4.617476238551406,0,GBP,Audio,10
503,60,14.0,2.436221613151847,0,USD,Productivity,10
504,35,500.0,5.165822636037467,0,USD,Photography,10
505,60,2011.0,6.076400152682981,0,USD,Human Rights,10
506,41,2050.0,6.088430143146018,0,USD,Human Rights,10
507,45,48.96449877980469,3.4609433461974,0,CAD,Transportation,10
508,33,332.5724478843857,4.88396650708273,0,GBP,Human Rights,10
509,40,1089.0,5.684676885945146,0,USD,Audio,10
510,30,571.0,5.2560935912193765,0,USD,Photography,10
511,28,248.0,4.676721026869743,0,USD,Camera Gear,10
512,21,486.0,5.14641953243735,0,USD,Transportation,10
513,60,3001353.0,9.766173206440982,1,USD,Audio,10
514,30,67.0,3.7054963120663955,0,USD,Transportation,10
515,45,2082.092437589475,6.098148620602127,0,EUR,Tabletop Games,10
516,41,1286.0,5.792330280726361,0,USD,Human Rights,10
517,25,10.0,2.147133275572818,0,USD,Productivity,10
518,40,35.0,3.1938411160493083,0,USD,Productivity,10
519,47,2942.0,6.312060716455596,0,USD,Productivity,10
520,45,2896.0,6.302408252964129,0,USD,Productivity,11
521,49,7650.0,6.880248795524762,0,USD,Human Rights,11
522,59,22029.0,7.4714119731207775,1,USD,Human Rights,11
523,24,10157.0,7.042470610997736,0,USD,Human Rights,11
524,47,175.0,4.425572274143134,0,USD,Transportation,11
525,46,285.0,4.775403611501174,0,USD,Photography,11
526,30,1818.0,6.012974723020179,0,USD,Photography,11
527,7,700.0,5.393149134012133,0,USD,Camera Gear,11
528,21,135.0,4.235106857674596,0,USD,Photography,11
529,30,15894.0,7.293045432956195,0,USD,Photography,11
530,30,155.0,4.336878729697528,0,USD,Human Rights,11
531,18,70.0,3.7392815017042773,0,USD,Human Rights,11
532,33,24.0,2.8870380830418,0,USD,Human Rights,11
533,23,22.0,2.8152684682142914,0,USD,Productivity,11
534,40,5014.0,6.633165487406585,0,USD,Photography,11
535,15,50.0,3.477410393923372,0,USD,Photography,11
536,20,4748.0,6.600815239500086,0,USD,Human Rights,11
537,59,2575.0,6.230156009355347,0,USD,Human Rights,11
538,45,506.0,5.173962389512303,0,USD,Camera Gear,11
539,60,177.0,4.433843382356185,0,USD,Transportation,11
540,22,4902.325617834046,6.619811175855791,0,CAD,Human Rights,11
541,29,235.0,4.638284825593654,0,USD,Human Rights,11
542,60,526.0,5.200373174336689,0,USD,Wellness,11
543,47,335.0,4.889055907225431,0,USD,Productivity,11
544,60,33394.0,7.6936147261271834,0,USD,Human Rights,11
545,33,15529.621623255884,7.28023564611716,0,GBP,Photography,11
546,52,6792.271440066042,6.8113453886021045,0,EUR,Photography,11
547,28,646.331383893422,5.339680700654486,0,CAD,Camera Gear,11
548,36,1480.0,5.8824450567713775,0,USD,Photography,11
549,28,1593.5713763231863,5.929553019926316,0,EUR,Photography,11
550,7,280.0,4.762890092671473,0,USD,Human Rights,11
551,60,4606.0,6.582748334151289,0,USD,Transportation,11
552,41,4480.0,6.5662150097641065,0,USD,Transportation,11
553,53,705.0,5.397907247319729,0,USD,Camera Gear,11
554,30,5925.0,6.731571653651566,0,USD,Camera Gear,11
555,45,3932.0,6.48806246336264,1,USD,Camera Gear,12
556,32,15530.0,7.28024911288582,1,USD,Photography,12
557,25,2520.0,6.216820680447532,0,USD,Wellness,12
558,58,1222.0,5.759397085210608,0,USD,Transportation,12
559,53,22569.0,7.484503301185311,0,USD,Productivity,12
560,60,2928.0770270323205,6.3091561757934205,0,CAD,Human Rights,12
561,21,14158.0,7.228980451561522,1,USD,Audio,12
562,30,455.0,5.1012569685643525,0,USD,Camera Gear,12
563,40,3051.0,6.334307644103687,0,USD,Photography,12
564,10,225.0,4.607149865196779,0,USD,Human Rights,12
565,78,1280.0,5.789317526456107,0,USD,Productivity,12
566,30,485.0,5.145010963461636,0,USD,Photography,12
567,45,350.0,4.919660272351857,0,USD,Camera Gear,12
568,60,33.25724478843857,3.1527233144064053,0,GBP,Human Rights,12
569,60,1925.0,6.04897353588105,0,USD,Photography,12
570,14,714.8816821851485,5.407206421084268,0,CAD,Camera Gear,12
571,44,61.0,3.632826775863343,0,USD,Productivity,12
572,60,144.98887112448665,4.287800181938405,0,EUR,Photography,12
573,60,109.19437430583577,4.0771333910357965,0,AUD,Photography,12
574,52,2710.0,6.261646687698873,0,USD,Photography,12
575,30,84.90339300082552,3.8870796093096303,0,EUR,Tabletop Games,12
576,60,1425.0,5.8582330524268285,0,USD,Audio,12
577,17,1800.0,6.006698347802834,0,USD,Transportation,12
578,20,3310.0,6.383953440496827,0,USD,Wellness,12
579,37,875.0,5.541337806435172,0,USD,Camera Gear,12
580,45,400.0,5.012450430378402,0,USD,Transportation,12
581,18,1230.0,5.763612613381518,0,USD,Photography,12
582,60,1200.0,5.747651602661078,0,USD,Productivity,1
583,60,135.47394203882865,4.237699251970232,0,AUD,Transportation,1
584,60,210.0,4.557580573935888,0,USD,Productivity,1
585,30,103527.0,8.269992803361761,1,USD,Audio,1
586,60,50245.0,7.906363569047126,1,USD,Camera Gear,1
587,24,7380.0,6.859482529305341,0,USD,Human Rights,1
588,5,610.0,5.300737335615037,0,USD,Camera Gear,1
589,60,180.16313772120657,4.44672429464979,0,CAD,Human Rights,1
590,63,41360.0,7.805691055638075,0,USD,Human Rights,1
591,60,42638.0,7.821514033371478,1,USD,Audio,1
592,14,450.0,5.09366767022977,0,USD,Human Rights,1
593,20,10.0,2.147133275572818,0,USD,Human Rights,1
594,45,140.0,4.26198180659655,0,USD,Audio,1
595,45,60.0,3.6199801580254887,0,USD,Audio,1
596,46,47.0,3.428661667281991,0,USD,Photography,1
597,45,35.0,3.1938411160493083,0,USD,Camera Gear,1
598,35,3.0,1.0623565834631457,0,USD,Camera Gear,1
599,59,315.0,4.84590670725252,0,USD,Photography,1
600,60,34.77883443605424,3.188744920302019,0,EUR,Photography,1
601,40,8083.992276316449,6.912050086353608,0,EUR,Tabletop Games,1
602,60,83.46920264653018,3.8741049843696604,0,EUR,Transportation,1
603,30,250.0,4.682443933343884,0,USD,Camera Gear,1
604,60,270.0,4.737135593435775,0,USD,Photography,1
605,30,1500.0,5.891013425633473,0,USD,Photography,1
606,44,192.0,4.4928824631395194,0,USD,Camera Gear,1
607,44,245.0,4.668044160946861,0,USD,Productivity,1
608,30,515.0,5.185981892690933,0,USD,Wellness,2
609,60,5635.0,6.702097161631958,0,USD,Human Rights,2
610,50,15.302687151863866,2.5116695448867175,0,EUR,Productivity,2
611,44,1277.0788004919118,5.787845286883776,0,EUR,Productivity,2
612,30,75.0,3.792312018309129,0,USD,Transportation,2
613,30,2830.0,6.288270998127526,0,USD,Photography,2
614,20,11.0,2.2296288884691706,0,USD,Human Rights,2
615,29,390.0,4.99491567193726,0,USD,Human Rights,2
616,56,8253.712988364392,6.92399649558973,0,EUR,Photography,2
617,60,1903.423550024548,6.041888244745639,0,CAD,Camera Gear,2
618,45,400.0,5.012450430378402,0,USD,Audio,2
619,60,1285.0,5.791829192437338,0,USD,Transportation,2
620,60,317784.0,8.80311350535201,1,USD,Transportation,2
621,60,3298.0,6.3817457376204585,0,USD,Human Rights,2
622,60,2371.0,6.1790814771567595,0,USD,Wellness,2
623,16,300.0,4.8115909697623875,0,USD,Human Rights,2
624,58,4.0,1.32889961922827,0,USD,Transportation,2
625,32,1210.0,5.753018551617737,0,USD,Productivity,2
626,43,1750.0,5.988908166816096,0,USD,Productivity,2
627,45,2091.0,6.100817900703556,0,USD,Productivity,2
628,60,95.0,3.972314250744988,0,USD,Wellness,2
629,47,500.0,5.165822636037467,0,USD,Transportation,2
630,45,60.0,3.6199801580254887,0,USD,Camera Gear,2
631,10,222.58454039074715,4.5994089796308595,0,EUR,Human Rights,2
632,60,1961.0,6.0606096418338264,0,USD,Human Rights,2
633,60,16547.0,7.315240537962659,1,USD,Productivity,2
634,15,725.0,5.416587960024513,0,USD,Human Rights,2
635,36,360.0,4.9392994524441844,0,USD,Audio,2
636,7,1000.0,5.629048685888849,0,USD,Human Rights,2
637,49,5400.0,6.677006392311325,0,USD,Human Rights,2
638,28,1464.0,5.875501396900114,0,USD,Wellness,2
639,60,965.0,5.605717101252422,0,USD,Human Rights,2
640,60,99.89078607389256,4.010204944160692,0,GBP,Human Rights,2
641,60,70.0,3.7392815017042773,0,USD,Photography,2
642,60,323.0,4.863506092905295,0,USD,Photography,2
643,30,270.0,4.737135593435775,0,USD,Transportation,2
644,60,1677.7309731952566,5.962217564956671,0,EUR,Audio,2
645,31,120.0,4.147654282718611,0,USD,Photography,2
646,60,2115.0,6.107950209024503,1,USD,Transportation,2
647,60,1986.0,6.068557644831995,0,USD,Human Rights,2
648,60,3907.0,6.4842258171294285,0,USD,Transportation,2
649,39,157.64274550605575,4.349273921298863,0,CAD,Photography,3
650,45,3.0,1.0623565834631457,0,USD,Audio,3
651,40,5091.0,6.642190739500077,0,USD,Human Rights,3
652,25,1530.0,5.9036412191374055,0,USD,Photography,3
653,60,60.0,3.6199801580254887,0,USD,Photography,3
654,37,477.4323149611974,5.13425036810624,0,CAD,Human Rights,3
655,42,74.0,3.7820121845389822,0,USD,Productivity,3
656,56,201.7172397291146,4.528571745401892,0,EUR,Camera Gear,3
657,45,4862.0,6.614909413301778,0,USD,Tabletop Games,3
658,30,305.0,4.823228097958601,0,USD,Wellness,3
659,14,900.0,5.559901949381823,0,USD,Human Rights,3
660,60,2725.0,6.265042440275911,0,USD,Human Rights,3
661,56,770.0,5.456692848568127,0,USD,Transportation,3
662,52,1725.0301880282905,5.979820724360701,0,EUR,Transportation,3
663,60,707.5597346900722,5.4003293054701675,0,GBP,Camera Gear,3
664,60,207.1876083793876,4.54786900374979,0,CAD,Wellness,3
665,40,912.0,5.568619236703168,0,USD,Camera Gear,3
666,64,4303.0,6.542136389561939,0,USD,Photography,3
667,30,425.0,5.054327509098955,0,USD,Human Rights,3
668,60,105.0,4.047740295677874,0,USD,Productivity,3
669,60,3505.0,6.41868340581646,0,USD,Transportation,3
670,60,630.0,5.322470445784779,0,USD,Photography,3
671,30,55.0,3.5521391696226923,0,USD,Camera Gear,3
672,19,1190.0,5.742236969939842,0,USD,Camera Gear,3
673,31,150.0,4.31280141571784,0,USD,Human Rights,3
674,30,375.0,4.967698046015798,0,USD,Photography,3
675,30,9739.46479547263,7.018625171684577,0,EUR,Photography,3
676,47,4556.0,6.576245628522327,0,USD,Transportation,3
677,45,475.0,5.130753340483109,0,USD,Camera Gear,3
678,60,1499.663340882659,5.890870200355263,0,EUR,Camera Gear,3
679,60,199.7815721477851,4.521610117405225,0,GBP,Camera Gear,3
680,60,75.0,3.792312018309129,0,USD,Human Rights,3
681,40,250.0,4.682443933343884,0,USD,Human Rights,3
682,50,770.0,5.456692848568127,0,USD,Productivity,3
683,60,491082.0,9.000309035447216,0,USD,Fashion & Wearables,3
684,23,915.0,5.570779539002467,0,USD,Camera Gear,3
685,45,6661.0,6.79998960795047,0,USD,Productivity,3
686,51,145.0,4.287856716219616,0,USD,Photography,3
687,30,865.0,5.533753965865768,0,USD,Human Rights,3
688,60,4067.0,6.508342786665569,0,USD,Camera Gear,3
689,30,93.20727628862537,3.957904123094362,0,EUR,Productivity,3
690,30,101.0,4.018524430176427,0,USD,Productivity,3
691,14,1475.0,5.880283756800722,0,USD,Productivity,3
692,60,444.0,5.0844414773483795,0,USD,Audio,3
693,60,5.564613509768678,1.6290253493770537,0,EUR,Transportation,3
694,19,1907.0,6.04306855843848,0,USD,Human Rights,3
695,44,60255.0,7.999270699562083,1,USD,Human Rights,3
696,34,2762.0,6.273334511392275,0,USD,Photography,3
697,22,1076.4747478842094,5.677146190920028,0,CAD,Photography,3
698,58,32.0,3.1216141644765307,0,USD,Transportation,3
699,51,225.0,4.607149865196779,0,USD,Photography,3
700,47,68225.0,8.062204449809286,1,USD,Camera Gear,4
701,45,400.0,5.012450430378402,0,USD,Human Rights,4
702,8,105.0,4.047740295677874,0,USD,Transportation,4
703,60,790.0,5.473725344577089,0,USD,Human Rights,4
704,21,18974.25481473589,7.390285564706484,0,GBP,Transportation,4
705,56,48.69036821047594,3.4565220715846547,0,EUR,Camera Gear,4
706,57,390.0,4.99491567193726,0,USD,Camera Gear,4
707,45,998.9078607389256,5.628333831991055,0,GBP,Photography,4
708,60,720.0,5.411969532523268,0,USD,Camera Gear,4
709,25,1921.0,6.047666398234378,0,USD,Photography,4
710,30,845.0,5.518303100453317,0,USD,Photography,4
711,50,696.0,5.389316596328843,0,USD,Energy & Green Tech,4
712,60,2080.0,6.097519833224559,1,USD,Camera Gear,4
713,37,250.0,4.682443933343884,0,USD,Human Rights,4
714,60,617.0,5.308428856149722,0,USD,Productivity,4
715,46,681.6651549466632,5.375387280163682,0,EUR,Wellness,4
716,51,850.0,5.522201927970877,0,USD,Photography,4
717,60,2347.0,6.172767902126832,0,USD,Camera Gear,4
718,60,375.0,4.967698046015798,0,USD,Human Rights,4
719,45,3827.0,6.471771114129538,0,USD,Human Rights,4
720,38,628.0,5.3203303284497885,0,USD,Photography,4
721,31,22830.03915718814,7.490713011654445,0,GBP,Human Rights,4
722,15,55.0,3.5521391696226923,0,USD,Camera Gear,4
723,11,840.0,5.514379708307528,0,USD,Human Rights,4
724,59,325.0,4.86783367011792,0,USD,Human Rights,4
725,30,153.02687151863867,4.327477058234121,0,EUR,Audio,4
726,45,63.057098202422296,3.6585647620970345,0,CAD,Human Rights,4
727,20,60.0,3.6199801580254887,0,USD,Transportation,4
728,45,24892.0,7.537264435206995,0,USD,Productivity,4
729,60,50.0,3.477410393923372,0,USD,Tabletop Games,4
730,55,55.64613509768679,3.5612664761535946,0,EUR,Photography,4
731,36,366.2662156042727,4.9513128865688705,0,GBP,Transportation,4
732,60,11580.0,7.116557789003467,0,USD,Photography,4
733,60,2413.0,6.189968712286929,0,USD,Transportation,4
734,60,35.0,3.1938411160493083,0,USD,Audio,4
735,32,2314.1365440451773,6.1640105914045815,0,GBP,Energy & Green Tech,4
736,38,115.0,4.11589827868752,0,USD,Transportation,4
737,60,1352.0,5.824518591842015,0,USD,Human Rights,4
738,14,100.0,4.011028427493187,0,USD,Transportation,4
739,30,360.0,4.9392994524441844,0,USD,Photography,4
740,41,225.2039221515082,4.60779933774709,0,CAD,Transportation,4
741,30,5148.0,6.648778934739658,0,USD,Photography,4
742,60,10823.300498601484,7.078447314647856,0,CAD,Human Rights,5
743,60,2538.8908127114355,6.221435493282578,0,GBP,Photography,5
744,30,7657.0,6.880776782537467,0,USD,Energy & Green Tech,5
745,60,607.0,5.297412244437012,0,USD,Productivity,5
746,60,918.161229111832,5.573047822561444,0,EUR,Productivity,5
747,30,498.0,5.163086324954156,0,USD,Camera Gear,5
748,41,1370.0,5.833008144814256,0,USD,Wellness,5
749,31,730.0,5.421172702474595,0,USD,Photography,5
750,40,859.060760235476,5.529205562965315,0,GBP,Transportation,5
751,60,510.0,5.179332177853759,0,USD,Human Rights,5
752,50,3401.0,6.400423663439609,0,USD,Transportation,5
753,53,650.0,5.343483246590395,0,USD,Photography,5
754,60,450.0,5.09366767022977,0,USD,Human Rights,5
755,51,1124.0,5.705242581796626,0,USD,Transportation,5
756,30,313.0,4.8414326990169325,0,USD,Wellness,5
757,60,3095.0,6.343050051201746,0,USD,Photography,5
758,21,575.0,5.260819149335313,0,USD,Wellness,5
759,40,549.5055840896571,5.230083253037209,0,EUR,Productivity,5
760,56,1767.0,5.995016697185038,0,USD,Productivity,5
761,55,7848.0,6.894988872762626,0,USD,Audio,5
762,35,704.0,5.396958496147065,0,USD,Audio,5
763,14,183.13310780213635,4.458601935583782,0,GBP,Photography,5
764,60,1185.0,5.739511513709634,0,USD,Human Rights,5
765,26,566.0477877520577,5.250194181055482,0,GBP,Photography,5
766,40,61.0,3.632826775863343,0,USD,Human Rights,5
767,45,565.0,5.248938964313781,0,USD,Transportation,5
768,60,70.0,3.7392815017042773,0,USD,Camera Gear,5
769,45,124.31256502763252,4.173936031819523,0,CAD,Human Rights,5
770,60,91.8161229111832,3.9465176544557683,0,EUR,Camera Gear,5
771,60,35005.0,7.71842346671533,0,USD,Audio,5
772,34,65.0,3.6820683696060468,0,USD,Wellness,5
773,29,3525.0,6.422128912338098,0,USD,Camera Gear,5
774,31,720.0,5.411969532523268,0,USD,Human Rights,5
775,45,862.5150940141452,5.531855014726242,0,EUR,Camera Gear,5
776,56,9066.14656079062,6.977787689195371,0,EUR,Camera Gear,6
777,39,237.887227542611,4.647012999329706,0,EUR,Camera Gear,6
778,45,6679.768502127844,6.801627678928374,1,AUD,Transportation,6
779,30,175.0,4.425572274143134,0,USD,Photography,6
780,30,2145.0,6.116745740858542,0,USD,Human Rights,6
781,31,266.0,4.726549019653362,0,USD,Human Rights,6
782,40,2400.0,6.186620487038348,0,USD,Photography,6
783,42,861.0,5.530694336553056,0,USD,Photography,6
784,35,780.0,5.465267043398041,0,USD,Camera Gear,6
785,20,608.0,5.298522542632497,0,USD,Camera Gear,6
786,50,26532.07721457706,7.571457740802364,0,EUR,Transportation,6
787,50,460.0,5.108758255769085,0,USD,Human Rights,6
788,21,1652.0,5.952418763414237,0,USD,Human Rights,6
789,41,265.0,4.723875966995398,0,USD,Camera Gear,6
790,35,113.0,4.102783342232295,0,USD,Energy & Green Tech,6
791,60,1291.0,5.794829534127752,1,USD,Photography,6
792,30,31.0,3.095929324500225,0,USD,Human Rights,6
793,45,27.0,2.9835799265665273,0,USD,Transportation,6
794,29,110.0,4.082641668590756,0,USD,Audio,6
795,49,58.26962520977065,3.5972043811430736,0,GBP,Human Rights,6
796,18,3276.0,6.377676048034406,0,USD,Human Rights,6
797,45,190.0,4.485299133616987,0,USD,Productivity,6
798,60,2085.0,6.0990212441675276,0,USD,Photography,6
799,60,450.0,5.09366767022977,0,USD,Human Rights,6
800,31,4797.0,6.606916804971277,0,USD,Audio,6
801,45,2698.837552237809,6.259106720858093,0,EUR,Productivity,6
802,60,11.0,2.2296288884691706,0,USD,Productivity,6
803,60,98.0,3.995794773873607,0,USD,Audio,6
804,60,1029.0,5.647733191953395,0,USD,Transportation,6
805,44,295.0,4.7997461268856085,0,USD,Photography,6
806,15,400.0,5.012450430378402,0,USD,Photography,6
807,45,6.0,1.6966611817620751,0,USD,Human Rights,6
808,45,375.0,4.967698046015798,0,USD,Photography,6
809,60,1795.0,6.004943083124014,0,USD,Photography,6
810,45,50.0,3.477410393923372,0,USD,Productivity,6
811,29,140.0,4.26198180659655,0,USD,Human Rights,6
812,20,4797.744357515731,6.6070089827910214,0,CAD,Human Rights,6
813,20,105.0,4.047740295677874,0,USD,Transportation,6
814,14,819.0,5.497626290018773,0,USD,Transportation,6
815,60,115.0,4.11589827868752,0,USD,Camera Gear,6
816,30,680.0,5.373749107865295,0,USD,Camera Gear,6
817,60,5804.0,6.719463987015277,0,USD,Audio,6
818,60,653.0913742393739,5.346669833702651,0,CAD,Camera Gear,7
819,60,55.0,3.5521391696226923,0,USD,Transportation,7
820,15,27.024470658180984,2.984319759439931,0,CAD,Productivity,7
821,30,7212.0,6.84615016767035,0,USD,Human Rights,7
822,81,1678588.0,9.529535556599674,1,USD,Fashion & Wearables,7
823,30,14780.0,7.2528485606342485,0,USD,Camera Gear,7
824,60,630.0,5.322470445784779,0,USD,Photography,7
825,22,2042.0,6.085982370261807,0,USD,Human Rights,7
826,7,100.0,4.011028427493187,0,USD,Photography,7
827,30,246.0,4.670948921343096,0,USD,Transportation,7
828,45,1171.0603951878427,5.731848222371768,0,CAD,Human Rights,7
829,60,3435.0,6.406457653237525,0,USD,Transportation,7
830,60,45.0,3.3942907356507996,0,USD,Wellness,7
831,60,454.91192274604657,5.101124047028288,0,CAD,Camera Gear,7
832,60,478.0,5.135063827741678,0,USD,Audio,7
833,60,1147.0,5.718390403637317,0,USD,Camera Gear,7
834,42,4.0,1.32889961922827,0,USD,Productivity,7
835,60,705.0,5.397907247319729,0,USD,Human Rights,7
836,60,710.0,5.402629675930341,0,USD,Camera Gear,7
837,29,5175.0,6.6518726843115585,0,USD,Audio,7
